video_record_time,test_point_code,x,y
2024-05-08 00:25:21.383800,hn_02-06,764.0,792.0
2024-05-08 08:55:39.925925,hn_02-06,815.773,826.232
2024-05-08 08:58:09.868600,hn_02-06,815.691,826.534
2024-05-08 08:58:27.416416,hn_02-06,815.633,826.774
2024-05-08 11:03:38.964964,hn_02-06,815.769,827.711
2024-05-08 11:24:42.693693,hn_02-06,815.794,825.114
2024-05-08 11:24:57.502502,hn_02-06,815.32,824.899
2024-05-08 11:27:18.146146,hn_02-06,815.545,824.504
2024-05-08 11:27:43.111111,hn_02-06,815.663,824.462
2024-05-08 11:17:33.942942,hn_02-06,815.579,824.962
2024-05-08 11:17:50.157157,hn_02-06,815.644,824.651
2024-05-08 11:22:51.575575,hn_02-06,815.438,825.746
2024-05-08 11:32:21.211211,hn_02-06,815.636,824.529
2024-05-08 11:32:07.639639,hn_02-06,815.636,824.529
2024-05-08 11:37:20.202202,hn_02-06,815.621,825.195
2024-05-08 11:38:49.418418,hn_02-06,815.563,825.207
2024-05-08 11:43:06.177177,hn_02-06,815.742,825.429
2024-05-08 11:46:52.957957,hn_02-06,815.535,825.71
2024-05-08 11:47:24.833833,hn_02-06,815.563,825.722
2024-05-08 11:47:25.888888,hn_02-06,815.77,825.936
2024-05-08 11:47:26.921921,hn_02-06,815.674,825.571
2024-05-08 11:47:27.941941,hn_02-06,815.619,825.583
2024-05-08 11:47:28.973973,hn_02-06,815.576,825.702
2024-05-08 11:47:30.019019,hn_02-06,815.592,825.503
2024-05-08 11:47:31.055055,hn_02-06,815.542,825.74
2024-05-08 11:47:32.098098,hn_02-06,815.769,825.754
2024-05-08 11:47:33.112112,hn_02-06,815.674,825.669
2024-05-08 11:47:34.141400,hn_02-06,815.67,825.453
2024-05-08 11:47:35.176176,hn_02-06,815.574,825.966
2024-05-08 11:47:36.209209,hn_02-06,815.554,825.649
2024-05-08 11:47:37.247247,hn_02-06,815.531,825.587
2024-05-08 11:47:38.285285,hn_02-06,815.522,825.923
2024-05-08 11:47:39.327327,hn_02-06,815.599,825.663
2024-05-08 11:47:40.364364,hn_02-06,815.677,825.451
2024-05-08 11:47:41.391391,hn_02-06,815.742,825.996
2024-05-08 11:47:42.441441,hn_02-06,815.616,825.564
2024-05-08 11:47:43.454454,hn_02-06,815.673,825.561
2024-05-08 11:47:44.550000,hn_02-06,815.689,825.613
2024-05-08 11:47:45.545545,hn_02-06,815.897,825.724
2024-05-08 11:47:46.595900,hn_02-06,815.669,825.809
2024-05-08 11:47:47.647647,hn_02-06,815.584,825.753
2024-05-08 11:47:48.693693,hn_02-06,815.623,825.694
2024-05-08 11:47:49.722722,hn_02-06,815.651,825.766
2024-05-08 11:47:50.751751,hn_02-06,815.611,825.569
2024-05-08 11:47:51.807807,hn_02-06,815.658,825.882
2024-05-08 11:47:52.861861,hn_02-06,815.678,825.726
2024-05-08 11:47:53.901901,hn_02-06,815.623,825.718
2024-05-08 11:47:54.941941,hn_02-06,815.711,825.824
2024-05-08 11:47:55.978978,hn_02-06,815.464,825.43
2024-05-08 11:47:57.005005,hn_02-06,815.719,825.848
2024-05-08 11:47:58.030300,hn_02-06,815.603,825.859
2024-05-08 11:47:59.057057,hn_02-06,815.688,825.787
2024-05-08 11:48:00.069069,hn_02-06,815.69,825.545
2024-05-08 11:48:01.117117,hn_02-06,815.62,825.701
2024-05-08 11:48:02.143143,hn_02-06,815.895,825.681
2024-05-08 11:48:03.165165,hn_02-06,815.518,825.537
2024-05-08 11:48:04.220000,hn_02-06,815.829,825.658
2024-05-08 11:48:05.227227,hn_02-06,815.699,825.811
2024-05-08 11:48:06.236236,hn_02-06,815.613,825.764
2024-05-08 11:48:07.254254,hn_02-06,815.584,825.446
2024-05-08 11:48:08.286286,hn_02-06,815.847,825.68
2024-05-08 11:48:09.315315,hn_02-06,815.575,825.904
2024-05-08 11:48:10.343343,hn_02-06,815.633,825.834
2024-05-08 11:48:11.374374,hn_02-06,815.584,825.519
2024-05-08 11:48:12.385385,hn_02-06,815.684,825.73
2024-05-08 11:48:13.392392,hn_02-06,815.643,825.695
2024-05-08 11:48:14.425425,hn_02-06,815.709,825.547
2024-05-08 11:48:15.442442,hn_02-06,815.672,825.67
2024-05-08 11:48:16.468468,hn_02-06,815.624,825.597
2024-05-08 11:48:17.498498,hn_02-06,815.587,825.487
2024-05-08 11:48:18.533533,hn_02-06,815.604,825.236
2024-05-08 11:48:19.558558,hn_02-06,815.535,825.465
2024-05-08 11:48:20.585585,hn_02-06,815.595,825.757
2024-05-08 11:48:21.601601,hn_02-06,815.703,825.457
2024-05-08 11:48:22.614614,hn_02-06,815.714,825.268
2024-05-08 11:48:23.649649,hn_02-06,815.744,825.23
2024-05-08 11:48:24.696900,hn_02-06,815.745,825.753
2024-05-08 11:48:25.723723,hn_02-06,815.672,825.707
2024-05-08 11:48:26.761761,hn_02-06,815.625,825.447
2024-05-08 11:48:27.793793,hn_02-06,815.513,825.514
2024-05-08 11:48:28.829829,hn_02-06,815.922,825.059
2024-05-08 11:48:29.858858,hn_02-06,815.868,825.525
2024-05-08 11:48:30.888800,hn_02-06,815.717,825.598
2024-05-08 11:48:31.917917,hn_02-06,815.658,825.541
2024-05-08 11:48:32.955955,hn_02-06,815.523,825.514
2024-05-08 11:48:33.997997,hn_02-06,815.604,825.431
2024-05-08 11:48:35.052052,hn_02-06,815.631,825.615
2024-05-08 11:48:36.092092,hn_02-06,815.688,825.732
2024-05-08 11:48:37.111111,hn_02-06,815.631,825.773
2024-05-08 11:48:38.147147,hn_02-06,815.681,825.45
2024-05-08 11:48:39.156156,hn_02-06,815.692,825.502
2024-05-08 11:48:40.196196,hn_02-06,815.615,825.602
2024-05-08 11:48:41.217217,hn_02-06,815.651,825.609
2024-05-08 11:48:42.233233,hn_02-06,815.543,825.48
2024-05-08 11:48:43.243243,hn_02-06,815.685,825.735
2024-05-08 11:48:44.287287,hn_02-06,815.609,825.493
2024-05-08 11:48:45.313100,hn_02-06,815.695,825.538
2024-05-08 11:48:46.332332,hn_02-06,815.663,825.722
2024-05-08 11:48:47.376376,hn_02-06,815.651,825.75
2024-05-08 11:48:48.431431,hn_02-06,815.633,825.55
2024-05-08 11:48:49.483483,hn_02-06,815.675,825.47
2024-05-08 11:48:50.550000,hn_02-06,815.65,825.488
2024-05-08 11:48:51.511511,hn_02-06,815.629,825.586
2024-05-08 11:48:52.535300,hn_02-06,815.638,825.554
2024-05-08 11:48:53.555555,hn_02-06,815.616,825.455
2024-05-08 11:48:54.582582,hn_02-06,815.71,825.233
2024-05-08 11:48:55.632632,hn_02-06,815.58,825.238
2024-05-08 11:48:56.674674,hn_02-06,815.664,825.76
2024-05-08 11:48:57.709709,hn_02-06,815.654,825.511
2024-05-08 11:48:58.776776,hn_02-06,815.632,825.487
2024-05-08 11:48:59.822822,hn_02-06,815.628,825.513
2024-05-08 11:49:00.862862,hn_02-06,815.668,825.269
2024-05-08 11:49:01.924924,hn_02-06,815.682,825.506
2024-05-08 11:49:02.972972,hn_02-06,815.667,825.791
2024-05-08 11:49:04.030300,hn_02-06,815.618,825.194
2024-05-08 11:49:05.076076,hn_02-06,815.644,825.436
2024-05-08 11:49:06.122122,hn_02-06,815.638,825.697
2024-05-08 11:49:07.151151,hn_02-06,815.616,825.535
2024-05-08 11:49:08.186186,hn_02-06,815.623,825.728
2024-05-08 11:49:09.205205,hn_02-06,815.639,825.564
2024-05-08 11:49:10.235235,hn_02-06,815.612,825.53
2024-05-08 11:49:11.284284,hn_02-06,815.723,825.481
2024-05-08 11:49:12.317317,hn_02-06,815.677,825.384
2024-05-08 11:49:13.336336,hn_02-06,815.613,825.519
2024-05-08 11:49:14.361361,hn_02-06,815.677,825.291
2024-05-08 11:49:15.387387,hn_02-06,815.669,825.511
2024-05-08 11:49:16.418418,hn_02-06,815.665,825.461
2024-05-08 11:49:17.446446,hn_02-06,815.601,825.284
2024-05-08 11:49:18.484800,hn_02-06,815.597,825.506
2024-05-08 11:49:19.499499,hn_02-06,815.545,825.416
2024-05-08 11:49:20.533533,hn_02-06,815.575,825.495
2024-05-08 11:49:21.565565,hn_02-06,815.665,825.319
2024-05-08 11:49:22.594594,hn_02-06,815.66,825.588
2024-05-08 11:49:23.622622,hn_02-06,815.607,825.507
2024-05-08 11:49:24.645645,hn_02-06,815.553,825.414
2024-05-08 11:49:25.668668,hn_02-06,815.649,825.788
2024-05-08 11:49:26.716716,hn_02-06,815.555,825.574
2024-05-08 11:49:27.745745,hn_02-06,815.653,825.231
2024-05-08 11:49:28.767767,hn_02-06,815.554,825.39
2024-05-08 11:49:29.796796,hn_02-06,815.845,825.35
2024-05-08 11:49:30.818818,hn_02-06,815.663,825.215
2024-05-08 11:49:31.845845,hn_02-06,815.621,825.832
2024-05-08 11:49:32.906906,hn_02-06,815.534,825.632
2024-05-08 11:49:33.945945,hn_02-06,815.611,825.432
2024-05-08 11:49:34.998998,hn_02-06,815.623,825.677
2024-05-08 11:49:36.049049,hn_02-06,815.542,825.324
2024-05-08 11:49:37.091091,hn_02-06,815.586,825.11
2024-05-08 11:49:38.107107,hn_02-06,815.466,825.308
2024-05-08 11:49:39.124124,hn_02-06,815.629,825.448
2024-05-08 11:49:40.149149,hn_02-06,815.561,825.122
2024-05-08 11:49:41.176176,hn_02-06,815.639,825.326
2024-05-08 11:49:42.193193,hn_02-06,815.444,825.468
2024-05-08 11:49:43.222222,hn_02-06,815.643,825.225
2024-05-08 11:49:44.262600,hn_02-06,815.603,825.502
2024-05-08 11:49:45.291291,hn_02-06,815.608,825.229
2024-05-08 11:49:46.319319,hn_02-06,815.649,825.588
2024-05-08 11:49:47.395395,hn_02-06,815.689,825.711
2024-05-08 11:49:48.425425,hn_02-06,815.754,825.166
2024-05-08 11:49:49.455455,hn_02-06,815.955,825.413
2024-05-08 11:49:50.485485,hn_02-06,815.707,825.768
2024-05-08 11:49:51.527527,hn_02-06,815.723,825.176
2024-05-08 11:49:52.555555,hn_02-06,815.718,825.3
2024-05-08 11:49:53.586586,hn_02-06,815.704,825.511
2024-05-08 11:49:54.617617,hn_02-06,815.615,825.463
2024-05-08 11:49:55.641641,hn_02-06,815.578,825.714
