video_record_time,test_point_code,x,y
2024-05-09 14:50:18.479479,hn_02-10,2312.645,703.247
2024-05-09 14:50:24.538538,hn_02-10,2312.67,703.569
2024-05-09 14:50:26.534534,hn_02-10,2312.638,702.97
2024-05-09 14:50:38.979700,hn_02-10,2312.834,703.247
2024-05-09 14:50:40.242242,hn_02-10,2312.697,703.281
2024-05-09 14:50:43.212212,hn_02-10,2312.795,703.425
2024-05-09 14:51:34.857857,hn_02-10,2312.601,703.29
2024-05-09 14:51:40.701701,hn_02-10,2312.597,703.327
2024-05-09 14:51:41.546546,hn_02-10,2312.78,703.288
2024-05-09 14:51:42.366366,hn_02-10,2312.543,703.266
2024-05-09 14:51:43.138138,hn_02-10,2312.565,702.651
2024-05-09 14:51:43.931931,hn_02-10,2312.655,703.52
2024-05-09 14:51:44.692692,hn_02-10,2312.546,703.6
2024-05-09 14:51:45.437437,hn_02-10,2312.61,703.605
2024-05-09 14:51:46.236236,hn_02-10,2312.601,703.553
2024-05-09 14:51:47.027027,hn_02-10,2312.594,703.508
2024-05-09 14:51:47.857857,hn_02-10,2312.578,703.631
2024-05-09 14:51:48.672672,hn_02-10,2312.632,703.301
2024-05-09 14:51:49.466466,hn_02-10,2312.757,703.613
2024-05-09 14:51:50.278278,hn_02-10,2312.55,703.522
2024-05-09 14:51:51.083083,hn_02-10,2312.596,703.484
2024-05-09 14:51:51.924924,hn_02-10,2312.62,703.463
2024-05-09 14:51:52.703703,hn_02-10,2312.612,703.392
2024-05-09 14:51:53.497497,hn_02-10,2312.627,703.316
2024-05-09 14:51:54.323323,hn_02-10,2312.59,703.474
2024-05-09 14:51:55.141400,hn_02-10,2312.504,703.432
2024-05-09 14:51:55.969969,hn_02-10,2312.601,703.538
2024-05-09 14:51:56.777700,hn_02-10,2312.622,703.474
2024-05-09 14:51:57.585800,hn_02-10,2312.592,703.564
2024-05-09 14:51:58.403403,hn_02-10,2312.544,703.424
2024-05-09 14:51:59.202202,hn_02-10,2312.551,703.404
2024-05-09 14:52:00.039039,hn_02-10,2312.803,703.384
2024-05-09 14:52:00.834834,hn_02-10,2312.647,703.476
2024-05-09 14:52:01.658658,hn_02-10,2312.587,703.355
2024-05-09 14:52:02.478478,hn_02-10,2312.522,703.36
2024-05-09 14:52:03.283283,hn_02-10,2312.56,703.163
2024-05-09 14:52:04.090900,hn_02-10,2312.578,703.567
2024-05-09 14:52:04.883883,hn_02-10,2312.558,703.488
2024-05-09 14:52:05.675675,hn_02-10,2312.504,703.73
2024-05-09 14:52:06.488488,hn_02-10,2312.615,703.295
2024-05-09 14:52:07.295295,hn_02-10,2312.592,703.34
2024-05-09 14:52:08.149149,hn_02-10,2312.605,703.268
2024-05-09 14:52:08.969600,hn_02-10,2312.553,703.4
2024-05-09 14:52:09.797900,hn_02-10,2312.644,703.418
2024-05-09 14:52:10.579579,hn_02-10,2312.501,703.292
2024-05-09 14:52:11.387387,hn_02-10,2312.528,703.421
2024-05-09 14:52:12.254254,hn_02-10,2312.561,703.299
2024-05-09 14:52:13.053053,hn_02-10,2312.581,703.115
2024-05-09 14:52:13.894894,hn_02-10,2312.556,703.322
2024-05-09 14:52:14.682682,hn_02-10,2312.551,703.529
2024-05-09 14:52:15.482482,hn_02-10,2312.428,703.608
2024-05-09 14:52:16.332332,hn_02-10,2312.544,703.625
2024-05-09 14:52:17.131131,hn_02-10,2312.781,703.551
2024-05-09 14:52:17.986986,hn_02-10,2312.595,703.319
2024-05-09 14:52:18.791791,hn_02-10,2312.509,703.24
2024-05-09 14:52:19.585585,hn_02-10,2312.554,703.308
2024-05-09 14:52:20.422422,hn_02-10,2312.622,703.195
2024-05-09 14:52:21.221221,hn_02-10,2312.594,703.447
2024-05-09 14:52:22.033033,hn_02-10,2312.447,703.264
2024-05-09 14:52:22.851851,hn_02-10,2312.567,703.436
2024-05-09 14:52:23.656656,hn_02-10,2312.554,703.21
2024-05-09 14:52:24.456456,hn_02-10,2312.565,703.257
2024-05-09 14:52:25.241241,hn_02-10,2312.6,702.58
2024-05-09 14:52:26.071071,hn_02-10,2312.585,703.336
2024-05-09 14:52:26.873873,hn_02-10,2312.576,703.382
2024-05-09 14:52:27.668668,hn_02-10,2312.747,703.052
2024-05-09 14:52:28.489489,hn_02-10,2312.815,703.33
2024-05-09 14:52:29.301301,hn_02-10,2312.637,703.255
2024-05-09 14:52:30.102102,hn_02-10,2312.526,703.188
2024-05-09 14:52:30.892892,hn_02-10,2312.596,703.332
2024-05-09 14:52:31.770000,hn_02-10,2312.548,702.72
2024-05-09 14:52:32.514514,hn_02-10,2312.595,702.939
2024-05-09 14:52:33.333300,hn_02-10,2312.649,703.294
2024-05-09 14:52:34.169169,hn_02-10,2312.54,703.013
2024-05-09 14:52:34.977977,hn_02-10,2312.587,702.762
2024-05-09 14:52:35.799799,hn_02-10,2312.634,703.366
2024-05-09 14:52:36.612612,hn_02-10,2312.496,703.336
2024-05-09 14:52:37.414100,hn_02-10,2312.553,703.576
2024-05-09 14:52:38.235235,hn_02-10,2312.841,703.481
2024-05-09 14:52:39.031031,hn_02-10,2312.513,703.358
2024-05-09 14:52:39.845845,hn_02-10,2312.489,703.372
2024-05-09 14:52:40.626626,hn_02-10,2312.531,703.469
2024-05-09 14:52:41.406406,hn_02-10,2312.519,703.075
2024-05-09 14:52:42.215215,hn_02-10,2312.535,703.414
2024-05-09 14:52:43.034034,hn_02-10,2312.526,703.364
2024-05-09 14:52:43.883883,hn_02-10,2312.521,703.298
2024-05-09 14:52:44.688688,hn_02-10,2312.692,702.994
2024-05-09 14:52:45.502502,hn_02-10,2312.638,703.028
2024-05-09 14:52:46.349349,hn_02-10,2312.776,703.297
2024-05-09 14:52:47.139139,hn_02-10,2312.52,702.758
2024-05-09 14:52:47.956956,hn_02-10,2312.568,703.309
2024-05-09 14:52:48.799799,hn_02-10,2312.573,703.434
2024-05-09 14:52:49.623623,hn_02-10,2312.556,703.206
2024-05-09 14:52:50.454454,hn_02-10,2312.623,702.486
2024-05-09 14:52:51.265265,hn_02-10,2312.533,703.114
