video_record_time,test_point_code,x,y
2024-04-17 17:00:28.366366,hn_03-06,760.302,1724.254
2024-04-17 17:00:35.889889,hn_03-06,760.308,1724.744
2024-04-17 17:00:43.519519,hn_03-06,760.348,1724.373
2024-04-17 17:00:51.295295,hn_03-06,760.5,1724.5
2024-04-17 17:00:59.138138,hn_03-06,760.202,1724.378
2024-04-17 17:01:06.775775,hn_03-06,760.309,1724.734
2024-04-17 17:01:14.442442,hn_03-06,760.312,1724.714
2024-04-17 17:01:22.028028,hn_03-06,760.308,1724.754
2024-04-17 17:01:29.642642,hn_03-06,760.309,1724.734
2024-04-17 17:01:37.318318,hn_03-06,760.319,1724.814
2024-04-17 17:01:44.998998,hn_03-06,760.308,1724.764
2024-04-17 17:01:52.663663,hn_03-06,760.369,1724.893
2024-04-17 17:02:00.267267,hn_03-06,760.316,1725.224
2024-04-17 17:02:07.918918,hn_03-06,760.313,1725.254
2024-04-17 17:02:15.605605,hn_03-06,760.313,1725.254
2024-04-17 17:02:23.215215,hn_03-06,760.432,1725.153
2024-04-17 17:02:30.864864,hn_03-06,760.313,1725.254
2024-04-17 17:02:38.437437,hn_03-06,760.311,1724.784
2024-04-17 17:02:46.092092,hn_03-06,760.308,1724.744
2024-04-17 17:02:53.738738,hn_03-06,760.308,1724.754
2024-04-17 17:03:01.368368,hn_03-06,760.308,1724.754
2024-04-17 17:03:08.956956,hn_03-06,760.311,1724.784
2024-04-17 17:03:16.519519,hn_03-06,760.319,1724.814
2024-04-17 17:03:24.139139,hn_03-06,760.389,1725.092
2024-04-17 17:03:32.841841,hn_03-06,760.308,1724.754
2024-04-17 17:03:40.489489,hn_03-06,760.5,1725.0
2024-04-17 17:03:48.107107,hn_03-06,760.177,1725.11
2024-04-17 17:03:55.692692,hn_03-06,760.313,1724.794
2024-04-17 17:04:03.316316,hn_03-06,760.311,1724.784
2024-04-17 17:04:10.899899,hn_03-06,760.308,1724.764
2024-04-17 17:04:18.763763,hn_03-06,760.309,1724.774
2024-04-17 17:04:26.444444,hn_03-06,760.313,1724.794
2024-04-17 17:04:34.008008,hn_03-06,760.222,1724.867
2024-04-17 17:04:41.652652,hn_03-06,760.308,1724.764
2024-04-17 17:04:49.387387,hn_03-06,760.316,1724.804
2024-04-17 17:04:57.139139,hn_03-06,760.309,1724.774
2024-04-17 17:05:04.709709,hn_03-06,760.308,1724.764
2024-04-17 17:05:12.614614,hn_03-06,760.176,1725.12
2024-04-17 17:05:20.252252,hn_03-06,760.242,1724.901
2024-04-17 17:05:27.999900,hn_03-06,760.435,1725.123
2024-04-17 17:05:35.586586,hn_03-06,760.237,1724.907
2024-04-17 17:05:43.327327,hn_03-06,760.223,1725.198
2024-04-17 17:05:50.952952,hn_03-06,760.315,1725.274
2024-04-17 17:05:58.671671,hn_03-06,760.333,1725.333
2024-04-17 17:06:06.408408,hn_03-06,760.399,1725.082
2024-04-17 17:06:14.196196,hn_03-06,760.314,1725.264
2024-04-17 17:06:22.007007,hn_03-06,760.313,1725.254
2024-04-17 17:06:29.636636,hn_03-06,760.313,1725.254
2024-04-17 17:06:37.378378,hn_03-06,760.313,1725.254
2024-04-17 17:06:45.335335,hn_03-06,760.314,1725.264
2024-04-17 17:06:53.111100,hn_03-06,760.313,1725.254
2024-04-17 17:07:00.826826,hn_03-06,760.314,1725.244
2024-04-17 17:07:08.421421,hn_03-06,760.313,1725.254
2024-04-17 17:07:16.234234,hn_03-06,760.313,1725.254
2024-04-17 17:07:23.909909,hn_03-06,760.319,1725.294
2024-04-17 17:07:31.635635,hn_03-06,760.315,1725.274
2024-04-17 17:07:39.336336,hn_03-06,760.333,1725.333
2024-04-17 17:07:47.010100,hn_03-06,760.401,1725.422
2024-04-17 17:07:55.389389,hn_03-06,760.315,1725.274
2024-04-17 17:08:03.453453,hn_03-06,760.365,1725.383
