video_record_time,test_point_code,x,y
2024-05-09 14:50:18.479479,hn_02-04,425.159,704.746
2024-05-09 14:50:24.538538,hn_02-04,425.076,705.088
2024-05-09 14:50:26.534534,hn_02-04,425.151,704.486
2024-05-09 14:50:38.979700,hn_02-04,425.026,704.737
2024-05-09 14:50:40.242242,hn_02-04,425.071,704.906
2024-05-09 14:50:43.212212,hn_02-04,425.043,704.883
2024-05-09 14:51:34.857857,hn_02-04,425.095,704.839
2024-05-09 14:51:40.701701,hn_02-04,425.239,704.825
2024-05-09 14:51:41.546546,hn_02-04,424.969,704.813
2024-05-09 14:51:42.366366,hn_02-04,425.221,704.724
2024-05-09 14:51:43.138138,hn_02-04,425.077,704.21
2024-05-09 14:51:43.931931,hn_02-04,425.056,705.109
2024-05-09 14:51:44.692692,hn_02-04,425.089,705.088
2024-05-09 14:51:45.437437,hn_02-04,425.074,705.077
2024-05-09 14:51:46.236236,hn_02-04,425.027,705.044
2024-05-09 14:51:47.027027,hn_02-04,425.014,705.059
2024-05-09 14:51:47.857857,hn_02-04,424.953,705.094
2024-05-09 14:51:48.672672,hn_02-04,425.054,704.571
2024-05-09 14:51:49.466466,hn_02-04,424.958,705.139
2024-05-09 14:51:50.278278,hn_02-04,424.992,705.041
2024-05-09 14:51:51.083083,hn_02-04,425.044,705.03
2024-05-09 14:51:51.924924,hn_02-04,425.016,704.957
2024-05-09 14:51:52.703703,hn_02-04,424.981,705.049
2024-05-09 14:51:53.497497,hn_02-04,424.946,704.777
2024-05-09 14:51:54.323323,hn_02-04,425.001,704.896
2024-05-09 14:51:55.141400,hn_02-04,425.032,704.9
2024-05-09 14:51:55.969969,hn_02-04,425.008,705.054
2024-05-09 14:51:56.777700,hn_02-04,424.999,704.98
2024-05-09 14:51:57.585800,hn_02-04,425.079,705.061
2024-05-09 14:51:58.403403,hn_02-04,424.996,704.941
2024-05-09 14:51:59.202202,hn_02-04,425.018,704.91
2024-05-09 14:52:00.039039,hn_02-04,425.001,704.84
2024-05-09 14:52:00.834834,hn_02-04,424.982,705.004
2024-05-09 14:52:01.658658,hn_02-04,425.002,704.873
2024-05-09 14:52:02.478478,hn_02-04,425.04,704.911
2024-05-09 14:52:03.283283,hn_02-04,425.031,704.574
2024-05-09 14:52:04.090900,hn_02-04,425.04,705.032
2024-05-09 14:52:04.883883,hn_02-04,424.955,705.05
2024-05-09 14:52:05.675675,hn_02-04,424.977,705.218
2024-05-09 14:52:06.488488,hn_02-04,424.98,704.843
2024-05-09 14:52:07.295295,hn_02-04,425.023,704.893
2024-05-09 14:52:08.149149,hn_02-04,424.976,704.779
2024-05-09 14:52:08.969600,hn_02-04,424.942,704.989
2024-05-09 14:52:09.797900,hn_02-04,424.978,704.849
2024-05-09 14:52:10.579579,hn_02-04,424.988,704.889
2024-05-09 14:52:11.387387,hn_02-04,425.011,704.994
2024-05-09 14:52:12.254254,hn_02-04,425.06,704.807
2024-05-09 14:52:13.053053,hn_02-04,424.991,704.387
2024-05-09 14:52:13.894894,hn_02-04,425.062,704.886
2024-05-09 14:52:14.682682,hn_02-04,425.033,704.94
2024-05-09 14:52:15.482482,hn_02-04,424.987,705.055
2024-05-09 14:52:16.332332,hn_02-04,424.958,705.131
2024-05-09 14:52:17.131131,hn_02-04,424.932,705.046
2024-05-09 14:52:17.986986,hn_02-04,425.001,704.884
2024-05-09 14:52:18.791791,hn_02-04,425.011,704.584
2024-05-09 14:52:19.585585,hn_02-04,424.985,704.858
2024-05-09 14:52:20.422422,hn_02-04,425.063,704.717
2024-05-09 14:52:21.221221,hn_02-04,424.921,704.936
2024-05-09 14:52:22.033033,hn_02-04,424.951,704.778
2024-05-09 14:52:22.851851,hn_02-04,424.975,704.933
2024-05-09 14:52:23.656656,hn_02-04,424.952,704.735
2024-05-09 14:52:24.456456,hn_02-04,425.026,704.809
2024-05-09 14:52:25.241241,hn_02-04,425.042,704.239
2024-05-09 14:52:26.071071,hn_02-04,425.02,704.817
2024-05-09 14:52:26.873873,hn_02-04,425.054,704.828
2024-05-09 14:52:27.668668,hn_02-04,425.005,704.664
2024-05-09 14:52:28.489489,hn_02-04,424.966,704.732
2024-05-09 14:52:29.301301,hn_02-04,425.019,704.756
2024-05-09 14:52:30.102102,hn_02-04,425.031,704.517
2024-05-09 14:52:30.892892,hn_02-04,424.931,704.819
2024-05-09 14:52:31.770000,hn_02-04,424.927,704.194
2024-05-09 14:52:32.514514,hn_02-04,424.871,704.284
2024-05-09 14:52:33.333300,hn_02-04,425.025,704.769
2024-05-09 14:52:34.169169,hn_02-04,424.952,704.398
2024-05-09 14:52:34.977977,hn_02-04,424.929,704.258
2024-05-09 14:52:35.799799,hn_02-04,424.932,704.569
2024-05-09 14:52:36.612612,hn_02-04,424.982,704.746
2024-05-09 14:52:37.414100,hn_02-04,424.871,705.255
2024-05-09 14:52:38.235235,hn_02-04,424.969,704.841
