video_record_time,test_point_code,x,y
2024-02-24 15:16:25.588588,hn_03-22,763.652,1127.28
2024-02-24 15:16:33.314314,hn_03-22,779.592,1129.49
2024-02-24 15:16:41.181800,hn_03-22,780.119,1131.245
2024-02-24 15:16:49.195195,hn_03-22,778.369,1131.476
2024-02-24 15:16:57.345345,hn_03-22,781.0,1136.0
2024-02-24 15:17:05.611611,hn_03-22,782.544,1135.856
2024-02-24 15:17:13.407407,hn_03-22,783.087,1128.674
2024-02-24 15:17:21.367367,hn_03-22,777.21,1130.886
2024-02-24 15:17:29.355355,hn_03-22,776.098,1134.218
2024-02-24 15:17:36.904904,hn_03-22,778.432,1136.757
2024-02-24 15:17:44.833833,hn_03-22,759.795,1123.777
2024-02-24 15:17:53.162162,hn_03-22,778.068,1135.435
2024-02-24 15:18:01.087087,hn_03-22,777.693,1135.905
2024-02-24 15:18:08.929200,hn_03-22,777.528,1131.362
2024-02-24 15:18:16.662662,hn_03-22,753.884,1123.941
2024-02-24 15:18:24.589589,hn_03-22,766.36,1130.58
2024-02-24 15:18:32.342342,hn_03-22,782.939,1141.383
2024-02-24 15:18:40.407407,hn_03-22,780.935,1130.696
2024-02-24 15:18:48.391391,hn_03-22,755.765,1122.427
2024-02-24 15:18:56.283283,hn_03-22,778.682,1131.386
2024-02-24 15:19:04.162162,hn_03-22,760.246,1125.363
2024-02-24 15:19:12.118118,hn_03-22,749.28,1122.888
2024-02-24 15:19:19.964964,hn_03-22,759.915,1122.763
2024-02-24 15:19:28.027027,hn_03-22,779.436,1138.606
2024-02-24 15:19:35.996996,hn_03-22,764.065,1129.078
2024-02-24 15:19:43.989989,hn_03-22,776.998,1139.566
2024-02-24 15:19:51.988988,hn_03-22,745.026,1116.653
2024-02-24 15:19:59.977977,hn_03-22,776.118,1130.224
2024-02-24 15:20:08.006006,hn_03-22,674.0,1017.0
2024-02-24 15:20:15.958958,hn_03-22,782.339,1134.866
2024-02-24 15:20:23.983983,hn_03-22,775.5,1136.5
2024-02-24 15:20:31.845845,hn_03-22,753.29,1128.976
2024-02-24 15:20:39.816816,hn_03-22,752.19,1124.888
2024-02-24 15:20:47.749749,hn_03-22,777.595,1135.883
2024-02-24 15:20:55.713713,hn_03-22,754.341,1121.111
2024-02-24 15:21:03.645645,hn_03-22,750.771,1125.553
2024-02-24 15:21:11.658658,hn_03-22,762.69,1126.686
2024-02-24 15:21:19.717100,hn_03-22,757.176,1124.261
2024-02-24 15:21:27.664664,hn_03-22,778.772,1130.736
2024-02-24 15:21:35.634634,hn_03-22,765.127,1126.473
2024-02-24 15:21:43.660000,hn_03-22,753.958,1126.293
2024-02-24 15:21:51.583583,hn_03-22,760.838,1126.971
2024-02-24 15:21:59.582582,hn_03-22,744.699,1127.224
2024-02-24 15:22:07.459459,hn_03-22,783.5,1146.0
2024-02-24 15:22:15.384384,hn_03-22,674.0,1017.0
2024-02-24 15:22:23.376376,hn_03-22,674.0,1017.0
2024-02-24 15:22:31.387387,hn_03-22,674.0,1017.0
2024-02-24 15:22:39.364364,hn_03-22,674.0,1017.0
2024-02-24 15:22:47.247247,hn_03-22,781.854,1138.861
2024-02-24 15:22:55.171700,hn_03-22,770.268,1127.448
2024-02-24 15:23:03.164164,hn_03-22,778.804,1140.537
2024-02-24 15:23:11.061061,hn_03-22,674.0,1017.0
2024-02-24 15:23:18.944944,hn_03-22,674.0,1017.0
2024-02-24 15:23:26.839839,hn_03-22,674.0,1017.0
2024-02-24 15:23:34.757757,hn_03-22,780.649,1138.141
2024-02-24 15:23:42.755755,hn_03-22,781.578,1135.56
2024-02-24 15:23:50.796796,hn_03-22,769.851,1129.24
2024-02-24 15:23:58.787787,hn_03-22,769.17,1125.578
2024-02-24 15:24:06.769769,hn_03-22,773.358,1140.545
2024-02-24 15:24:14.733733,hn_03-22,774.348,1132.052
2024-02-24 15:24:22.765765,hn_03-22,779.5,1129.5
2024-02-24 15:24:30.772772,hn_03-22,782.186,1122.733
2024-02-24 15:24:38.903903,hn_03-22,674.0,1017.0
2024-02-24 15:24:46.898898,hn_03-22,759.051,1125.458
2024-02-24 15:24:54.862862,hn_03-22,777.784,1139.588
2024-02-24 15:25:02.796796,hn_03-22,777.835,1131.354
2024-02-24 15:25:10.793793,hn_03-22,781.5,1112.5
2024-02-24 15:25:19.182182,hn_03-22,774.177,1130.219
2024-02-24 15:25:27.205205,hn_03-22,674.0,1017.0
2024-02-24 15:25:35.171700,hn_03-22,674.0,1017.0
2024-02-24 15:25:43.252252,hn_03-22,674.0,1017.0
2024-02-24 15:25:51.237237,hn_03-22,674.0,1017.0
2024-02-24 15:26:00.004004,hn_03-22,674.0,1017.0
2024-02-24 15:26:07.990000,hn_03-22,674.0,1017.0
2024-02-24 15:26:15.944944,hn_03-22,674.0,1017.0
2024-02-24 15:26:24.141141,hn_03-22,674.0,1017.0
2024-02-24 15:26:32.146146,hn_03-22,778.657,1130.79
2024-02-24 15:26:40.356356,hn_03-22,779.106,1134.677
2024-02-24 15:26:48.207207,hn_03-22,780.5,1117.0
2024-02-24 15:26:56.198198,hn_03-22,776.131,1139.769
2024-02-24 15:27:04.078078,hn_03-22,773.932,1139.068
2024-02-24 15:27:12.197197,hn_03-22,674.0,1017.0
2024-02-24 15:27:20.189189,hn_03-22,777.656,1132.989
2024-02-24 15:27:28.292900,hn_03-22,674.0,1017.0
