video_record_time,test_point_code,x,y
2024-01-25 16:04:29.409409,hn_03-22,751.265,1089.147
2024-01-25 16:04:43.845845,hn_03-22,751.513,1089.098
2024-01-25 16:04:51.494494,hn_03-22,751.082,1089.314
2024-01-25 16:04:59.155155,hn_03-22,751.474,1089.062
2024-01-25 16:05:06.770000,hn_03-22,751.694,1089.023
2024-01-25 16:05:14.287287,hn_03-22,750.977,1089.484
2024-01-25 16:05:21.908908,hn_03-22,750.895,1089.427
2024-01-25 16:05:29.550000,hn_03-22,750.679,1089.344
2024-01-25 16:05:37.077077,hn_03-22,751.495,1089.306
2024-01-25 16:05:44.706706,hn_03-22,750.757,1089.254
2024-01-25 16:05:52.333300,hn_03-22,751.265,1089.346
2024-01-25 16:05:59.954954,hn_03-22,750.742,1089.179
2024-01-25 16:06:07.565565,hn_03-22,751.448,1089.335
2024-01-25 16:06:15.152152,hn_03-22,751.544,1088.688
2024-01-25 16:06:22.739739,hn_03-22,751.336,1089.359
2024-01-25 16:06:30.343343,hn_03-22,751.733,1088.786
2024-01-25 16:06:37.957957,hn_03-22,751.625,1089.094
2024-01-25 16:06:45.583583,hn_03-22,751.299,1089.076
2024-01-25 16:06:53.158158,hn_03-22,751.547,1089.178
2024-01-25 16:07:00.788788,hn_03-22,752.121,1088.558
2024-01-25 16:07:08.498498,hn_03-22,751.817,1088.601
2024-01-25 16:07:16.143143,hn_03-22,752.186,1089.342
2024-01-25 16:07:23.741741,hn_03-22,751.046,1088.81
2024-01-25 16:07:31.361361,hn_03-22,751.461,1089.079
2024-01-25 16:07:39.012012,hn_03-22,751.729,1088.856
2024-01-25 16:07:46.654654,hn_03-22,751.267,1088.383
2024-01-25 16:07:54.271271,hn_03-22,751.263,1088.62
2024-01-25 16:08:01.855855,hn_03-22,751.53,1089.005
2024-01-25 16:08:09.463463,hn_03-22,750.999,1088.788
2024-01-25 16:08:17.078078,hn_03-22,751.611,1088.111
2024-01-25 16:08:24.696696,hn_03-22,751.601,1088.383
2024-01-25 16:08:32.334334,hn_03-22,751.434,1088.59
2024-01-25 16:08:40.004004,hn_03-22,750.833,1088.819
2024-01-25 16:08:47.602602,hn_03-22,751.187,1088.574
2024-01-25 16:08:55.262262,hn_03-22,751.474,1088.694
2024-01-25 16:09:02.848848,hn_03-22,751.055,1088.498
2024-01-25 16:09:10.599599,hn_03-22,751.284,1088.068
2024-01-25 16:09:18.222222,hn_03-22,751.977,1088.216
2024-01-25 16:09:25.808808,hn_03-22,752.026,1088.22
2024-01-25 16:09:33.489489,hn_03-22,750.755,1088.033
2024-01-25 16:09:41.104104,hn_03-22,751.547,1088.105
2024-01-25 16:09:48.771771,hn_03-22,751.007,1088.517
2024-01-25 16:09:56.366366,hn_03-22,751.774,1087.935
2024-01-25 16:10:03.999999,hn_03-22,752.014,1088.199
2024-01-25 16:10:11.626200,hn_03-22,750.582,1088.566
2024-01-25 16:10:19.266266,hn_03-22,751.424,1088.134
2024-01-25 16:10:26.914914,hn_03-22,751.31,1088.145
2024-01-25 16:10:34.757500,hn_03-22,751.647,1087.875
2024-01-25 16:10:42.461461,hn_03-22,751.605,1088.145
2024-01-25 16:10:50.159159,hn_03-22,751.606,1088.248
2024-01-25 16:10:57.877877,hn_03-22,751.044,1088.086
2024-01-25 16:11:05.495495,hn_03-22,751.403,1087.63
2024-01-25 16:11:13.223223,hn_03-22,751.529,1087.838
2024-01-25 16:11:21.564564,hn_03-22,751.21,1088.454
2024-01-25 16:11:29.245245,hn_03-22,751.159,1088.046
2024-01-25 16:11:36.936936,hn_03-22,751.305,1087.901
2024-01-25 16:11:44.549549,hn_03-22,751.653,1087.873
