video_record_time,test_point_code,x,y
2024-04-24 00:00:07.311311,hn_03-14,1847.278,1610.183
2024-04-24 00:00:15.025025,hn_03-14,1823.0,1575.0
2024-04-24 00:00:22.576576,hn_03-14,1856.346,1599.824
2024-04-24 00:00:29.929929,hn_03-14,1823.0,1575.0
2024-04-24 00:00:37.288288,hn_03-14,1823.0,1575.0
2024-04-24 00:00:44.643643,hn_03-14,1823.0,1575.0
2024-04-24 00:00:52.008008,hn_03-14,1823.0,1575.0
2024-04-24 00:00:59.402402,hn_03-14,1850.185,1598.909
2024-04-24 00:01:06.731731,hn_03-14,1823.0,1575.0
2024-04-24 00:01:14.094094,hn_03-14,1823.0,1575.0
2024-04-24 00:01:21.473473,hn_03-14,1823.0,1575.0
2024-04-24 00:01:28.851851,hn_03-14,1849.027,1597.429
2024-04-24 00:01:36.172172,hn_03-14,1841.574,1612.533
2024-04-24 00:01:43.509509,hn_03-14,1823.0,1575.0
2024-04-24 00:01:50.838838,hn_03-14,1823.0,1575.0
2024-04-24 00:01:58.208208,hn_03-14,1823.0,1575.0
2024-04-24 00:02:05.566566,hn_03-14,1823.0,1575.0
2024-04-24 00:02:12.939300,hn_03-14,1823.0,1575.0
2024-04-24 00:02:20.265265,hn_03-14,1853.0,1576.0
2024-04-24 00:02:27.584584,hn_03-14,1823.0,1575.0
2024-04-24 00:02:34.938938,hn_03-14,1823.0,1575.0
2024-04-24 00:02:42.264264,hn_03-14,1823.0,1575.0
2024-04-24 00:02:49.615615,hn_03-14,1823.0,1575.0
2024-04-24 00:02:56.965965,hn_03-14,1823.0,1575.0
2024-04-24 00:03:04.309309,hn_03-14,1823.0,1575.0
2024-04-24 00:03:11.674674,hn_03-14,1823.0,1575.0
2024-04-24 00:03:19.046046,hn_03-14,1881.0,1631.5
2024-04-24 00:03:26.383800,hn_03-14,1847.788,1603.269
2024-04-24 00:03:33.689689,hn_03-14,1823.0,1575.0
2024-04-24 00:03:41.049049,hn_03-14,1823.0,1575.0
2024-04-24 00:03:48.393393,hn_03-14,1864.636,1599.636
2024-04-24 00:03:55.743743,hn_03-14,1823.0,1575.0
2024-04-24 00:04:03.094094,hn_03-14,1823.0,1575.0
2024-04-24 00:04:10.434300,hn_03-14,1824.0,1616.0
2024-04-24 00:04:17.729729,hn_03-14,1823.0,1575.0
2024-04-24 00:04:25.068068,hn_03-14,1839.425,1598.396
2024-04-24 00:04:32.395395,hn_03-14,1823.0,1575.0
2024-04-24 00:04:39.752752,hn_03-14,1853.0,1596.0
2024-04-24 00:04:47.057057,hn_03-14,1881.0,1597.0
2024-04-24 00:04:54.379379,hn_03-14,1839.299,1597.99
2024-04-24 00:05:01.712712,hn_03-14,1823.0,1575.0
2024-04-24 00:05:09.031031,hn_03-14,1839.492,1586.0
2024-04-24 00:05:16.356356,hn_03-14,1823.0,1575.0
2024-04-24 00:05:23.711711,hn_03-14,1823.0,1575.0
2024-04-24 00:05:31.063063,hn_03-14,1823.0,1575.0
2024-04-24 00:05:38.425425,hn_03-14,1850.975,1596.597
2024-04-24 00:05:45.756756,hn_03-14,1839.708,1591.261
2024-04-24 00:05:53.083083,hn_03-14,1823.0,1575.0
2024-04-24 00:06:00.484484,hn_03-14,1823.0,1575.0
2024-04-24 00:06:07.833833,hn_03-14,1823.0,1575.0
2024-04-24 00:06:15.182182,hn_03-14,1823.0,1575.0
2024-04-24 00:06:22.554554,hn_03-14,1823.0,1575.0
2024-04-24 00:06:29.902902,hn_03-14,1823.0,1575.0
2024-04-24 00:06:37.253253,hn_03-14,1823.0,1575.0
2024-04-24 00:06:44.601601,hn_03-14,1823.0,1575.0
2024-04-24 00:06:51.896896,hn_03-14,1823.0,1575.0
2024-04-24 00:06:59.248248,hn_03-14,1839.721,1603.251
2024-04-24 00:07:06.554554,hn_03-14,1823.0,1575.0
2024-04-24 00:07:13.916916,hn_03-14,1823.0,1575.0
2024-04-24 00:07:21.268268,hn_03-14,1856.0,1602.0
2024-04-24 00:07:28.566566,hn_03-14,1831.0,1590.5
2024-04-24 00:07:35.858858,hn_03-14,1849.365,1604.819
2024-04-24 00:07:43.199199,hn_03-14,1823.0,1575.0
2024-04-24 00:07:50.558558,hn_03-14,1823.0,1575.0
2024-04-24 00:07:57.913913,hn_03-14,1855.531,1606.394
2024-04-24 00:08:05.259259,hn_03-14,1823.0,1575.0
2024-04-24 00:08:12.619619,hn_03-14,1823.0,1575.0
2024-04-24 00:08:19.987987,hn_03-14,1823.0,1575.0
2024-04-24 00:08:27.309309,hn_03-14,1823.0,1575.0
2024-04-24 00:08:34.663663,hn_03-14,1843.667,1613.111
2024-04-24 00:08:41.978978,hn_03-14,1850.017,1600.631
2024-04-24 00:08:49.296296,hn_03-14,1868.0,1632.5
2024-04-24 00:08:56.639639,hn_03-14,1823.0,1575.0
2024-04-24 00:09:04.013013,hn_03-14,1865.5,1632.5
