video_record_time,test_point_code,x,y
2024-04-08 15:51:08.548548,hn_03-25,2032.281,1574.453
2024-04-08 15:51:15.678678,hn_03-25,2036.914,1569.491
2024-04-08 15:51:22.776776,hn_03-25,2035.101,1572.462
2024-04-08 15:51:29.853853,hn_03-25,2035.569,1569.006
2024-04-08 15:51:36.903903,hn_03-25,2033.844,1571.778
2024-04-08 15:51:44.017017,hn_03-25,2030.994,1570.587
2024-04-08 15:51:51.093093,hn_03-25,2039.918,1566.002
2024-04-08 15:51:58.166166,hn_03-25,2036.529,1568.344
2024-04-08 15:52:05.247247,hn_03-25,2037.241,1567.624
2024-04-08 15:52:12.293293,hn_03-25,2043.208,1563.083
2024-04-08 15:52:19.352352,hn_03-25,2042.064,1560.844
2024-04-08 15:52:26.427427,hn_03-25,2044.376,1563.769
2024-04-08 15:52:33.519519,hn_03-25,2047.316,1560.573
2024-04-08 15:52:40.658658,hn_03-25,2041.723,1558.927
2024-04-08 15:52:47.793793,hn_03-25,2040.474,1560.538
2024-04-08 15:52:54.934934,hn_03-25,2040.956,1564.378
2024-04-08 15:53:02.072072,hn_03-25,2039.188,1561.534
2024-04-08 15:53:09.151500,hn_03-25,2038.127,1564.156
2024-04-08 15:53:16.263263,hn_03-25,2043.342,1562.149
2024-04-08 15:53:23.355355,hn_03-25,2044.511,1561.696
2024-04-08 15:53:30.423423,hn_03-25,2042.03,1560.492
2024-04-08 15:53:37.499499,hn_03-25,2037.12,1560.092
2024-04-08 15:53:44.606606,hn_03-25,2041.617,1558.298
2024-04-08 15:53:51.735735,hn_03-25,2039.699,1557.612
2024-04-08 15:53:58.837837,hn_03-25,2045.99,1561.107
2024-04-08 15:54:05.958958,hn_03-25,2043.2,1559.513
2024-04-08 15:54:13.083083,hn_03-25,2039.864,1561.016
2024-04-08 15:54:20.198198,hn_03-25,2044.431,1558.391
2024-04-08 15:54:27.316316,hn_03-25,2043.518,1561.835
2024-04-08 15:54:34.417417,hn_03-25,2048.275,1557.479
2024-04-08 15:54:41.521521,hn_03-25,2045.54,1562.287
2024-04-08 15:54:48.609609,hn_03-25,2040.162,1558.774
2024-04-08 15:54:55.713713,hn_03-25,2042.511,1563.62
2024-04-08 15:55:02.784784,hn_03-25,2053.14,1559.067
2024-04-08 15:55:09.904904,hn_03-25,2055.254,1556.346
2024-04-08 15:55:17.008008,hn_03-25,2042.674,1559.002
2024-04-08 15:55:24.092092,hn_03-25,2048.581,1555.165
2024-04-08 15:55:31.448448,hn_03-25,2051.428,1556.562
2024-04-08 15:56:04.032032,hn_03-25,2045.228,1557.99
2024-04-08 15:56:11.213213,hn_03-25,2052.612,1559.261
2024-04-08 15:56:18.321321,hn_03-25,2054.29,1554.72
2024-04-08 15:56:25.379379,hn_03-25,2047.794,1563.208
2024-04-08 15:56:32.455455,hn_03-25,2050.011,1559.62
2024-04-08 15:56:39.487487,hn_03-25,2050.684,1556.27
2024-04-08 15:56:46.528528,hn_03-25,2050.565,1559.024
2024-04-08 15:56:53.552552,hn_03-25,2043.884,1562.017
2024-04-08 15:57:00.584584,hn_03-25,2047.593,1556.983
2024-04-08 15:57:07.625625,hn_03-25,2041.192,1554.444
2024-04-08 15:57:14.724724,hn_03-25,2054.213,1547.18
2024-04-08 15:57:21.839839,hn_03-25,2058.853,1549.918
2024-04-08 15:57:28.928928,hn_03-25,2053.195,1556.142
2024-04-08 15:57:35.952952,hn_03-25,2055.467,1553.048
2024-04-08 15:57:43.007007,hn_03-25,2050.207,1556.477
2024-04-08 15:57:50.083083,hn_03-25,2043.828,1552.079
2024-04-08 15:57:57.182182,hn_03-25,2051.309,1559.3
2024-04-08 15:58:04.282800,hn_03-25,2047.484,1559.649
2024-04-08 15:58:11.363363,hn_03-25,2053.83,1556.736
2024-04-08 15:58:18.442442,hn_03-25,2054.856,1552.62
2024-04-08 15:58:25.515515,hn_03-25,2053.726,1556.618
2024-04-08 15:58:32.595900,hn_03-25,2052.224,1556.234
2024-04-08 15:58:39.672672,hn_03-25,2048.73,1556.412
2024-04-08 15:58:46.699699,hn_03-25,2049.582,1556.618
2024-04-08 15:58:53.737737,hn_03-25,2046.661,1559.688
2024-04-08 15:59:00.768768,hn_03-25,2048.226,1557.723
2024-04-08 15:59:07.818100,hn_03-25,2043.349,1557.123
2024-04-08 15:59:14.843843,hn_03-25,2053.874,1557.155
2024-04-08 15:59:21.868868,hn_03-25,2052.748,1561.695
2024-04-08 15:59:28.939300,hn_03-25,2051.882,1557.19
2024-04-08 15:59:35.956956,hn_03-25,2059.398,1552.92
2024-04-08 15:59:43.044044,hn_03-25,2061.768,1552.398
2024-04-08 15:59:50.079079,hn_03-25,2059.159,1555.34
2024-04-08 15:59:57.114114,hn_03-25,2057.515,1556.732
2024-04-08 16:00:04.156156,hn_03-25,2054.349,1558.183
2024-04-08 16:00:11.249249,hn_03-25,2059.411,1554.995
2024-04-08 16:00:18.292900,hn_03-25,2061.558,1554.877
2024-04-08 16:00:25.379379,hn_03-25,2059.83,1553.354
2024-04-08 16:00:32.439439,hn_03-25,2054.563,1552.09
2024-04-08 16:00:39.481481,hn_03-25,2061.255,1552.413
2024-04-08 16:00:46.563563,hn_03-25,2063.423,1550.08
2024-04-08 16:00:53.579579,hn_03-25,2060.904,1552.485
2024-04-08 16:01:00.619619,hn_03-25,2060.962,1548.929
2024-04-08 16:01:07.668668,hn_03-25,2065.924,1548.104
2024-04-08 16:01:14.709709,hn_03-25,2061.34,1548.526
2024-04-08 16:01:21.737737,hn_03-25,2056.578,1547.683
2024-04-08 16:01:28.787787,hn_03-25,2062.659,1546.916
2024-04-08 16:01:35.838838,hn_03-25,2061.184,1555.21
2024-04-08 16:01:42.958958,hn_03-25,2072.279,1545.142
2024-04-08 16:01:49.991991,hn_03-25,2067.228,1548.632
2024-04-08 16:01:57.043043,hn_03-25,2057.849,1547.159
2024-04-08 16:02:04.082082,hn_03-25,2062.349,1547.194
2024-04-08 16:02:11.147147,hn_03-25,2068.366,1549.183
2024-04-08 16:02:18.183183,hn_03-25,2069.0,1550.528
2024-04-08 16:02:25.265265,hn_03-25,2061.508,1553.937
2024-04-08 16:02:32.363600,hn_03-25,2061.634,1556.614
2024-04-08 16:02:39.451451,hn_03-25,2059.508,1552.74
